"title","id","collection"
"Chadwyck_American_1871_Johnston_DukesboroughTalesBy.txt","pos","C19"
"Chadwyck_American_1863_Jones_WildWesternScenes.txt","pos","C19"
"Chadwyck_American_1859_Jones_Borderwara.txt","neg","C19"
"Chadwyck_American_1856_Jones_WildWesternScenes.txt","neg","C19"
"Chadwyck_American_1855_Jones_TheWinklesor.txt","neg","C19"
"Chadwyck_American_1854_Jones_FreaksandFortune.txt","neg","C19"
"Chadwyck_American_1849_Jones_TheWesternMerchant.txt","neg","C19"
"Chadwyck_American_1827_Judah_TheBuccaneersA.txt","neg","C19"
"Chadwyck_American_1851_Judd_MargaretATale.txt","pos","C19"
"Chadwyck_American_1850_Judd_RichardEdneyand.txt","pos","C19"
"Chadwyck_American_1840_Kennedy_QuodlibetContainingSome.txt","pos","C19"
"Chadwyck_American_1838_Kennedy_Robofthe.txt","neg","C19"
"Chadwyck_American_1835_Kennedy_HorseShoeRobinson.txt","neg","C19"
"Chadwyck_American_1832_Kennedy_SwallowBarnor.txt","pos","C19"
"Chadwyck_British_1866_Kingsley_HerewardtheWake.txt","pos","C19"
"Chadwyck_British_1863_Kingsley_TheWater-BabiesA.txt","pos","C19"
"Chadwyck_British_1850_Kingsley_AltonLockeTailor.txt","neg","C19"
"Chadwyck_American_1850_Kirkland_ForestLifevolume.txt","pos","C19"
"Chadwyck_American_1850_Kirkland_TheFountainand.txt","pos","C19"
"Chadwyck_American_1849_Kirkland_DahcotahorLife.txt","pos","C19"
"Chadwyck_American_1845_Kirkland_WesternClearings.txt","pos","C19"
"Chadwyck_American_1839_Kirkland_ANewHome--Who'll.txt","pos","C19"
"Chadwyck_American_1867_Lanier_Tiger-LiliesANovel.txt","pos","C19"
"Chadwyck_Irish_1844_Lever_TomBurkeOf.txt","pos","C19"
"Chadwyck_British_1796_Lewis_TheMonkA.txt","pos","C19"
"Chadwyck_British_1872_Linton_TheTrueHistory.txt","pos","C19"
"Chadwyck_American_1850_Lippard_TheKillersA.txt","neg","C19"
"Chadwyck_American_1849_Lippard_Memoirsofa.txt","pos","C19"
"Chadwyck_American_1849_Lippard_TheManwith.txt","neg","C19"
"Chadwyck_American_1848_Lippard_BelofPrairie.txt","neg","C19"
"Chadwyck_American_1848_Lippard_PaulArdenheimthe.txt","neg","C19"
"Chadwyck_American_1847_Lippard_LegendsofMexico.txt","pos","C19"
"Chadwyck_American_1847_Lippard_WashingtonandHis.txt","neg","C19"
"Chadwyck_American_1844_Lippard_HerbertTracyor.txt","neg","C19"
"Chadwyck_American_1844_Lippard_TheLadyeAnnabel.txt","neg","C19"
"Chadwyck_American_1839_Longfellow_HyperionVolume2.txt","pos","C19"
"Chadwyck_American_1864_Longstreet_MasterWilliamMitten.txt","neg","C19"
"Chadwyck_American_1835_Longstreet_GeorgiaScenesCharacters.txt","pos","C19"
"Chadwyck_American_1874_Lowell_AntonyBrade1874.txt","pos","C19"
"Chadwyck_American_1858_Lowell_TheNewPriest.txt","neg","C19"
"Chadwyck_British_1871_Lytton_TheComingRace.txt","pos","C19"
"Chadwyck_British_1832_Lytton_EugeneAram.txt","neg","C19"
"Chadwyck_British_1828_Lytton_PelhamOrThe.txt","neg","C19"
"Chadwyck_Irish_1831_M'Henry_MeredithorThe.txt","neg","C19"
"Chadwyck_Irish_1830_M'Henry_TheBetrothedof.txt","pos","C19"
"Chadwyck_Irish_1824_M'Henry_O'HalloranorThe.txt","pos","C19"
"Chadwyck_Irish_1823_M'Henry_TheWildernessor.txt","pos","C19"
"Chadwyck_British_1872_MacDonald_ThePrincessAnd.txt","neg","C19"
"Chadwyck_British_1871_MacDonald_AttheBack.txt","pos","C19"
"Chadwyck_British_1834_Marryat_PeterSimple.txt","pos","C19"
"Chadwyck_American_1850_Mathews_ChanticleerAThanksgiving.txt","neg","C19"
"Chadwyck_American_1845_Mathews_BigAbeland.txt","neg","C19"
"Chadwyck_American_1843_Mathews_TheVariousWritings.txt","neg","C19"
"Chadwyck_American_1842_Mathews_TheCareerof.txt","pos","C19"
"Chadwyck_American_1839_Mathews_BehemothALegend.txt","pos","C19"
"Chadwyck_Irish_1820_Maturin_MelmothTheWanderer.txt","neg","C19"
"Chadwyck_American_1857_Melville_TheConfidence-ManHis.txt","neg","C19"
"Chadwyck_American_1855_Melville_IsraelPotterHis.txt","neg","C19"
"Chadwyck_American_1852_Melville_PierreorThe.txt","neg","C19"
"Chadwyck_American_1851_Melville_Moby-DickorThe.txt","neg","C19"
"Chadwyck_American_1850_Melville_White-JacketorThe.txt","neg","C19"
"Chadwyck_American_1849_Melville_Mardianda.txt","pos","C19"
"Chadwyck_American_1849_Melville_RedburnHisFirst.txt","pos","C19"
"Chadwyck_American_1847_Melville_OmooANarrative.txt","pos","C19"
"Chadwyck_American_1846_Melville_TypeeAPeep.txt","pos","C19"
"Chadwyck_British_1891_Meredith_OneofOur.txt","pos","C19"
"Chadwyck_British_1885_Meredith_Dianaofthe.txt","pos","C19"
"Chadwyck_British_1879_Meredith_TheEgoistA.txt","pos","C19"
"Chadwyck_British_1876_Meredith_BeauchampCareerBy.txt","pos","C19"
"Chadwyck_British_1861_Meredith_EvanHarringtonBy.txt","pos","C19"
"Chadwyck_British_1859_Meredith_TheOrdealof.txt","pos","C19"
"Chadwyck_American_1874_Miller_UnwrittenHistoryLife.txt","pos","C19"
"Chadwyck_American_1866_Mitchell_DoctorJohnsBeing.txt","pos","C19"
"Chadwyck_American_1855_Mitchell_FudgedoingsBeing.txt","neg","C19"
"Chadwyck_American_1851_Mitchell_DreamLifeA.txt","pos","C19"
"Chadwyck_American_1850_Mitchell_Reveriesofa.txt","pos","C19"
"Chadwyck_American_1850_Mitchell_TheLorgnetteor.txt","pos","C19"
"Chadwyck_American_1811_Mitchell_AShortAccount.txt","neg","C19"
"Chadwyck_American_1811_Mitchell_TheAsylumor.txt","neg","C19"
"Chadwyck_Irish_1894_Moore_EstherWatersA.txt","pos","C19"
"Chadwyck_British_1800_Moore_MordauntSketchesof.txt","pos","C19"
"Chadwyck_British_1809_More_CoelebsinSearch.txt","pos","C19"
"Chadwyck_Irish_1806_Morgan_TheWildIrish.txt","pos","C19"
"Chadwyck_British_1891_Morris_NewsfromNowhere.txt","neg","C19"
"Chadwyck_American_1849_Motley_Merry-mountARomance.txt","pos","C19"
"Chadwyck_American_1839_Motley_MortonHopeor.txt","pos","C19"
"Chadwyck_American_1874_Moulton_SomeWomenHearts.txt","pos","C19"
"Chadwyck_American_1856_Moulton_JunoCliffordA.txt","pos","C19"
"Chadwyck_American_1857_Myers_ThePrisonerof.txt","neg","C19"
"Chadwyck_American_1854_Myers_TheMiserHeir.txt","pos","C19"
"Chadwyck_American_1850_Myers_TheKingof.txt","neg","C19"
"Chadwyck_American_1848_Myers_TheFirstof.txt","neg","C19"
"Chadwyck_American_1859_Neal_TrueWomanhoodA.txt","neg","C19"
"Chadwyck_American_1833_Neal_TheDown-EastersVolume.txt","pos","C19"
"Chadwyck_American_1830_Neal_AuthorshipATale.txt","pos","C19"
"Chadwyck_American_1828_Neal_RachelDyerA.txt","pos","C19"
"Chadwyck_American_1823_Neal_ErrataorThe.txt","pos","C19"
"Chadwyck_American_1823_Neal_RandolphANovel.txt","pos","C19"
"Chadwyck_American_1823_Neal_Seventy-sixvolume1.txt","pos","C19"
"Chadwyck_American_1822_Neal_LoganAFamily.txt","neg","C19"
"Chadwyck_British_1848_Newman_LossandGain.txt","neg","C19"
"Chadwyck_British_1863_Oliphant_SalemChapelChronicles.txt","pos","C19"
"Chadwyck_British_1805_Opie_AdelineMowbrayOr.txt","neg","C19"
"Chadwyck_American_1856_Parkman_VassallMortonA.txt","pos","C19"
"Chadwyck_American_1849_Paulding_ThePuritanand.txt","pos","C19"
"Chadwyck_American_1846_Paulding_TheOldContinental.txt","pos","C19"
"Chadwyck_American_1836_Paulding_TheBookof.txt","pos","C19"
"Chadwyck_American_1832_Paulding_WestwardHo.txt","pos","C19"
"Chadwyck_American_1831_Paulding_TheDutchmanFireside.txt","pos","C19"
"Chadwyck_American_1830_Paulding_Chroniclesofthe.txt","neg","C19"
"Chadwyck_American_1829_Paulding_Talesofthe.txt","pos","C19"
"Chadwyck_American_1828_Paulding_TheNewMirror.txt","neg","C19"
"Chadwyck_American_1826_Paulding_TheMerryTales.txt","pos","C19"
"Chadwyck_American_1825_Paulding_JohnBullin.txt","pos","C19"
"Chadwyck_American_1823_Paulding_KoningsmarketheLong.txt","pos","C19"
"Chadwyck_British_1878_Payn_ByProxyBy.txt","pos","C19"
"Chadwyck_British_1831_Peacock_CrotchetCastle.txt","pos","C19"
"Chadwyck_American_1840_Poe_Talesofthe.txt","neg","C19"
"Chadwyck_American_1838_Poe_TheNarrativeof.txt","pos","C19"
"Chadwyck_British_1810_Porter_TheScottishChiefs.txt","neg","C19"
"Chadwyck_British_1797_Radcliffe_TheItalianor.txt","pos","C19"
"Chadwyck_British_1794_Radcliffe_TheMysteriesof.txt","neg","C19"
"Chadwyck_British_1791_Radcliffe_TheRomanceof.txt","neg","C19"
"Chadwyck_British_1790_Radcliffe_ASicilianRomance.txt","neg","C19"
"Chadwyck_British_1863_Reade_HardCashA.txt","pos","C19"
"Chadwyck_British_1861_Reade_TheCloisterand.txt","pos","C19"
"Chadwyck_British_1797_Robinson_WalsinghamorThe.txt","pos","C19"
"Chadwyck_American_1875_Roe_FromJestto.txt","neg","C19"
"Chadwyck_American_1874_Roe_OpeningaChestnut.txt","pos","C19"
"Chadwyck_American_1873_Roe_WhatCanShe.txt","pos","C19"
"Chadwyck_American_1872_Roe_BarriersBurnedAway.txt","neg","C19"
"Chadwyck_American_1828_Rowson_CharlotteDaughteror.txt","pos","C19"
"Chadwyck_American_1813_Rowson_SarahorThe.txt","neg","C19"
"Chadwyck_American_1798_Rowson_ReubenandRachel.txt","pos","C19"
"Chadwyck_American_1795_Rowson_Trialsofthe.txt","pos","C19"
"Chadwyck_American_1794_Rowson_MentoriaorThe.txt","pos","C19"
"Chadwyck_American_1794_Rowson_TheFillede.txt","pos","C19"
"Chadwyck_American_1827_Royall_TheTennesseanA.txt","neg","C19"
"Chadwyck_British_1878_Russell_TheWreckof.txt","neg","C19"
"Chadwyck_British_1862_Sala_TheSevenSons.txt","neg","C19"
"Chadwyck_American_1864_Sargent_PeculiarATale.txt","pos","C19"
"Chadwyck_American_1845_Sargent_FleetwoodorThe.txt","pos","C19"
"Chadwyck_American_1842_Sargent_WhattoBe.txt","pos","C19"
"Chadwyck_British_1883_Schreiner_TheStoryof.txt","neg","C19"
"Chadwyck_British_1824_Scott_Redgauntletinthe.txt","pos","C19"
"Chadwyck_British_1823_Scott_QuentinDurwardin.txt","pos","C19"
"Chadwyck_British_1823_Scott_StRonanWell.txt","pos","C19"
"Chadwyck_British_1821_Scott_Kenilworthinthe.txt","pos","C19"
"Chadwyck_British_1819_Scott_ALegendof.txt","pos","C19"
"Chadwyck_British_1819_Scott_IvanhoeARomance.txt","pos","C19"
"Chadwyck_British_1819_Scott_TheBrideof.txt","neg","C19"
"Chadwyck_British_1818_Scott_TheHeartof.txt","neg","C19"
"Chadwyck_British_1817_Scott_RobRoyin.txt","neg","C19"
"Chadwyck_British_1816_Scott_OldMortalityin.txt","pos","C19"
"Chadwyck_British_1816_Scott_TheBlackDwarf.txt","pos","C19"
"Chadwyck_British_1815_Scott_GuyManneringOr.txt","pos","C19"
"Chadwyck_British_1815_Scott_TheAntiquaryin.txt","pos","C19"
"Chadwyck_British_1814_Scott_WaverleyorTis.txt","pos","C19"
"Chadwyck_American_1857_Sedgwick_MarriedorSingle.txt","neg","C19"
"Chadwyck_American_1852_Sedgwick_ANewEngland.txt","pos","C19"
"Chadwyck_American_1848_Sedgwick_TheBoyof.txt","pos","C19"
"Chadwyck_American_1837_Sedgwick_LiveandLet.txt","neg","C19"
"Chadwyck_American_1836_Sedgwick_ThePoorRich.txt","pos","C19"
"Chadwyck_American_1835_Sedgwick_TheLinwoodsvolume.txt","pos","C19"
"Chadwyck_American_1830_Sedgwick_ClarenceorA.txt","neg","C19"
"Chadwyck_American_1827_Sedgwick_HopeLeslievolume.txt","neg","C19"
"Chadwyck_American_1824_Sedgwick_RedwoodATale.txt","neg","C19"
"Chadwyck_American_1822_Sedgwick_ANew-EnglandTale.txt","pos","C19"
"Chadwyck_British_1877_Sewell_BlackBeautyHis.txt","pos","C19"
"Chadwyck_British_1837_Shelley_FalknerANovel.txt","pos","C19"
"Chadwyck_British_1835_Shelley_Lodore.txt","pos","C19"
"Chadwyck_British_1831_Shelley_FrankensteinOrThe.txt","neg","C19"
"Chadwyck_British_1830_Shelley_TheFortunesof.txt","pos","C19"
"Chadwyck_British_1826_Shelley_TheLastMan.txt","neg","C19"
"Chadwyck_British_1823_Shelley_ValpergaOrthe.txt","pos","C19"
"Chadwyck_British_1818_Shelley_FrankensteinorThe.txt","neg","C19"
"Chadwyck_British_1811_Shelley_StIrvyneor.txt","pos","C19"
"Chadwyck_British_1810_Shelley_ZastrozziARomance.txt","neg","C19"
"Chadwyck_British_1798_Shelley_TheWrongsof.txt","pos","C19"
"Chadwyck_American_1859_Shillaber_Knitting-WorkAWeb.txt","neg","C19"
"Chadwyck_American_1854_Shillaber_LifeandSayings.txt","pos","C19"
"Chadwyck_American_1858_Sigourney_LucyHowardJournal.txt","neg","C19"
"Chadwyck_American_1848_Sigourney_Water-Drops.txt","neg","C19"
"Chadwyck_American_1846_Sigourney_MyrtisWithOther.txt","neg","C19"
"Chadwyck_American_1836_Sigourney_Sketches.txt","neg","C19"
"Chadwyck_American_1824_Sigourney_SketchofConnecticut.txt","pos","C19"
"Chadwyck_American_1859_Simms_TheCassiqueof.txt","pos","C19"
"Chadwyck_American_1856_Simms_CharlemontorThe.txt","pos","C19"
"Chadwyck_American_1856_Simms_EutawASequel.txt","pos","C19"
"Chadwyck_American_1855_Simms_TheForayersor.txt","pos","C19"
"Chadwyck_American_1854_Simms_SouthwardHoA.txt","neg","C19"
"Chadwyck_American_1853_Simms_MariedeBerniere.txt","neg","C19"
"Chadwyck_American_1853_Simms_VasconselosARomance.txt","neg","C19"
"Chadwyck_American_1852_Simms_AsGooda.txt","pos","C19"
"Chadwyck_American_1852_Simms_TheGoldenChristmas.txt","neg","C19"
"Chadwyck_American_1850_Simms_TheLilyand.txt","neg","C19"
"Chadwyck_American_1845_Simms_CountJulianor.txt","pos","C19"
"Chadwyck_American_1845_Simms_HelenHalseyor.txt","pos","C19"
"Chadwyck_American_1845_Simms_TheWigwamand.txt","pos","C19"
"Chadwyck_American_1842_Simms_Beauchampevolume1.txt","pos","C19"
"Chadwyck_American_1841_Simms_TheKinsmenor.txt","pos","C19"
"Chadwyck_American_1840_Simms_BorderBeaglesA.txt","neg","C19"
"Chadwyck_American_1839_Simms_TheDamselof.txt","pos","C19"
"Chadwyck_American_1838_Simms_CarlWerneran.txt","neg","C19"
"Chadwyck_American_1838_Simms_PelayoAStory.txt","neg","C19"
"Chadwyck_American_1838_Simms_RichardHurdisvolume.txt","neg","C19"
"Chadwyck_American_1836_Simms_MellichampeALegend.txt","pos","C19"
"Chadwyck_American_1835_Simms_ThePartisanA.txt","pos","C19"
"Chadwyck_American_1835_Simms_TheYemasseeA.txt","pos","C19"
"Chadwyck_American_1834_Simms_GuyRiversA.txt","pos","C19"
"Chadwyck_American_1859_Smith_MyThirtyYears.txt","pos","C19"
"Chadwyck_American_1834_Smith_TheSelectLetters.txt","neg","C19"
"Chadwyck_American_1833_Smith_TheLifeand.txt","pos","C19"
"Chadwyck_American_1831_Smith_TheForsakenA.txt","neg","C19"
"Chadwyck_British_1793_Smith_TheOldManor.txt","neg","C19"
"Chadwyck_British_1788_Smith_EmmelinetheOrphan.txt","pos","C19"
"Chadwyck_British_1894_Somerville_TheRealCharlotte.txt","pos","C19"
"Chadwyck_American_1872_Spofford_TheThiefin.txt","neg","C19"
"Chadwyck_American_1864_Spofford_AzarianAnEpisode.txt","neg","C19"
"Chadwyck_American_1860_Spofford_SirRohanGhost.txt","pos","C19"
"Chadwyck_British_1896_Stevenson_WeirofHermiston.txt","pos","C19"
"Chadwyck_British_1889_Stevenson_TheMasterof.txt","neg","C19"
"Chadwyck_British_1886_Stevenson_KidnappedbeingMemoirs.txt","pos","C19"
"Chadwyck_British_1883_Stevenson_TreasureIslandBy.txt","neg","C19"
"Chadwyck_American_1867_Stoddard_TempleHouseA.txt","pos","C19"
"Chadwyck_American_1865_Stoddard_TwoMenA.txt","neg","C19"
"Chadwyck_Irish_1897_Stoker_DraculaByBram.txt","pos","C19"
"Chadwyck_American_1875_Stowe_WeandOur.txt","neg","C19"
"Chadwyck_American_1871_Stowe_MyWifeand.txt","pos","C19"
"Chadwyck_American_1871_Stowe_PinkandWhite.txt","neg","C19"
"Chadwyck_American_1869_Stowe_OldtownFolks1869.txt","pos","C19"
"Chadwyck_American_1865_Stowe_HouseandHome.txt","pos","C19"
"Chadwyck_American_1862_Stowe_AgnesofSorrento.txt","pos","C19"
"Chadwyck_American_1862_Stowe_ThePearlof.txt","pos","C19"
"Chadwyck_American_1859_Stowe_TheMinisterWooing.txt","pos","C19"
"Chadwyck_American_1856_Stowe_DredATale.txt","pos","C19"
"Chadwyck_American_1852_Stowe_UncleTomCabin.txt","pos","C19"
"Chadwyck_British_1854_Surtees_HandleyCrossor.txt","pos","C19"
"Chadwyck_American_1872_Taylor_Beautyandthe.txt","pos","C19"
"Chadwyck_American_1870_Taylor_JosephandHis.txt","pos","C19"
"Chadwyck_American_1866_Taylor_TheStoryof.txt","neg","C19"
"Chadwyck_American_1864_Taylor_JohnGodfreyFortunes.txt","neg","C19"
"Chadwyck_American_1863_Taylor_HannahThurstonA.txt","neg","C19"
"Chadwyck_British_1839_Taylor_ConfessionsOfA.txt","pos","C19"
"Chadwyck_British_1864_Thackeray_DenisDuvalin.txt","neg","C19"
"Chadwyck_British_1862_Thackeray_TheAdventuresof.txt","pos","C19"
"Chadwyck_British_1861_Thackeray_LoveltheWidower.txt","pos","C19"
"Chadwyck_British_1858_Thackeray_TheVirginiansA.txt","neg","C19"
"Chadwyck_British_1856_Thackeray_TheMemoirsof.txt","neg","C19"
"Chadwyck_British_1854_Thackeray_TheNewcomesMemoirs.txt","neg","C19"
"Chadwyck_British_1852_Thackeray_TheHistoryof.txt","pos","C19"
"Chadwyck_British_1849_Thackeray_TheHistoryof.txt","pos","C19"
"Chadwyck_British_1848_Thackeray_VanityFairA.txt","neg","C19"
"Chadwyck_British_1840_Thackeray_AShabbyGenteel.txt","pos","C19"
"Chadwyck_British_1840_Thackeray_CatherineAStory.txt","pos","C19"
"Chadwyck_American_1840_Thomas_HowardPinckneyVolume.txt","pos","C19"
"Chadwyck_American_1836_Thomas_EastandWest.txt","pos","C19"
"Chadwyck_American_1835_Thomas_ClintonBradshawor.txt","pos","C19"
"Chadwyck_American_1864_Thompson_CenteolaandOther.txt","neg","C19"
"Chadwyck_American_1860_Thompson_TheDoomedChief.txt","pos","C19"
"Chadwyck_American_1857_Thompson_GautGurleyor.txt","neg","C19"
"Chadwyck_American_1851_Thompson_TheRangersor.txt","neg","C19"
"Chadwyck_American_1848_Thompson_LucyHosmeror.txt","neg","C19"
"Chadwyck_American_1848_Thompson_TheShakerLovers.txt","pos","C19"
"Chadwyck_American_1847_Thompson_LockeAmsdenor.txt","pos","C19"
"Chadwyck_American_1839_Thompson_TheGreenMountain.txt","pos","C19"
"Chadwyck_American_1835_Thompson_MayMartinor.txt","pos","C19"
"Chadwyck_American_1835_Thompson_TheAdventuresof.txt","neg","C19"
"Chadwyck_British_1880_Trollope_TheDukeChildren.txt","pos","C19"
"Chadwyck_British_1876_Trollope_ThePrimeMinister.txt","pos","C19"
"Chadwyck_British_1875_Trollope_TheWayWe.txt","pos","C19"
"Chadwyck_British_1874_Trollope_PhineasReduxBy.txt","neg","C19"
"Chadwyck_British_1873_Trollope_TheEustaceDiamonds.txt","pos","C19"
"Chadwyck_British_1869_Trollope_PhineasFinnthe.txt","neg","C19"
"Chadwyck_British_1867_Trollope_TheLastChronicle.txt","pos","C19"
"Chadwyck_British_1865_Trollope_CanYouForgive.txt","pos","C19"
"Chadwyck_British_1864_Trollope_TheSmallHouse.txt","pos","C19"
"Chadwyck_British_1861_Trollope_FramleyPassonageBy.txt","neg","C19"
"Chadwyck_British_1858_Trollope_DoctorThorneA.txt","pos","C19"
"Chadwyck_British_1858_Trollope_TheThreeClerks.txt","pos","C19"
"Chadwyck_British_1857_Trollope_BarchesterTowersBy.txt","pos","C19"
"Chadwyck_British_1855_Trollope_TheWardenBy.txt","pos","C19"
"Chadwyck_British_1840_Trollope_TheLifeand.txt","neg","C19"
"Chadwyck_British_1837_Trollope_TheVicarof.txt","neg","C19"
"Chadwyck_American_1836_Tucker_GeorgeBalcombeVolume.txt","neg","C19"
"Chadwyck_American_1836_Tucker_ThePartisanLeader.txt","neg","C19"
"Chadwyck_American_1875_Twain_MarkTwainSketches.txt","pos","C19"
"Chadwyck_American_1873_Twain_TheGildedAge.txt","pos","C19"
"Chadwyck_American_1872_Twain_RoughingIt1872.txt","neg","C19"
"Chadwyck_American_1797_Tyler_TheAlgerineCaptive.txt","neg","C19"
"Chadwyck_American_1873_Wallace_TheFairGod.txt","neg","C19"
"Chadwyck_British_1888_Ward_RobertElsmereBy.txt","pos","C19"
"Chadwyck_American_1871_Ward_TheSilentPartner.txt","pos","C19"
"Chadwyck_American_1870_Ward_HedgedIn1870.txt","neg","C19"
"Chadwyck_American_1869_Ward_MenWomenand.txt","pos","C19"
"Chadwyck_American_1869_Ward_TheGatesAjar.txt","pos","C19"
"Chadwyck_American_1867_Ward_ArtemusWardin.txt","pos","C19"
"Chadwyck_American_1865_Ward_ArtemusWardHis.txt","neg","C19"
"Chadwyck_American_1862_Ward_ArtemusWardHis.txt","neg","C19"
"Chadwyck_American_1841_Ware_JulianorScenes.txt","neg","C19"
"Chadwyck_American_1838_Ware_ProbusorRome.txt","neg","C19"
"Chadwyck_American_1837_Ware_LettersofLucius.txt","pos","C19"
"Chadwyck_American_1855_Warner_MyBrotherKeeper.txt","pos","C19"
"Chadwyck_American_1852_Warner_DollarsandCents.txt","pos","C19"
"Chadwyck_British_1895_Wells_TheTimeMachine.txt","pos","C19"
"Chadwyck_British_1881_White_TheAutobiographyof.txt","pos","C19"
"Chadwyck_American_1849_Whittier_LeavesfromMargaret.txt","pos","C19"
"Chadwyck_Irish_1891_Wilde_ThePictureof.txt","neg","C19"
"Chadwyck_American_1857_Willis_PaulFaneor.txt","pos","C19"
"Chadwyck_American_1853_Willis_Fun-JottingsorLaughs.txt","pos","C19"
"Chadwyck_American_1850_Willis_PeopleIHave.txt","neg","C19"
"Chadwyck_American_1840_Willis_RomanceofTravel.txt","neg","C19"
"Chadwyck_American_1836_Willis_InklingsofAdventure.txt","neg","C19"
"Chadwyck_American_1863_Winthrop_Lifeinthe.txt","neg","C19"
"Chadwyck_British_1861_Wood_EastLynneBy.txt","pos","C19"
"Chadwyck_American_1875_Woolson_CastleNowhereLake-Country.txt","pos","C19"
"Chadwyck_British_1856_Yonge_TheDaisyChain.txt","pos","C19"
"Chadwyck_British_1853_Yonge_TheHeirof.txt","neg","C19"
